PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11
3056,E02000001,1,55,2
3057,E02000001,1,55,2
3058,E02000001,1,55,2
3059,E02000001,1,55,2
3060,E02000001,1,55,2
3061,E02000001,1,55,2
3062,E02000001,1,55,2
3063,E02000001,1,55,2
3064,E02000001,1,55,2
3065,E02000001,1,55,2
3066,E02000001,1,55,2
3067,E02000001,1,55,2
3068,E02000001,1,55,3
3069,E02000001,1,55,3
3070,E02000001,1,55,5
3071,E02000001,1,55,5
3072,E02000001,1,55,5
3073,E02000001,1,55,5
3074,E02000001,1,55,5
3075,E02000001,1,55,5
3076,E02000001,1,55,5
3077,E02000001,1,55,5
3078,E02000001,1,55,9
3079,E02000001,1,55,9
3080,E02000001,1,55,12
3081,E02000001,1,55,12
3082,E02000001,1,55,12
3083,E02000001,1,55,14
3084,E02000001,1,55,15
3085,E02000001,1,55,16
3086,E02000001,1,55,20
3087,E02000001,1,55,22
3088,E02000001,1,56,2
3089,E02000001,1,56,2
3090,E02000001,1,56,2
3091,E02000001,1,56,2
3092,E02000001,1,56,2
3093,E02000001,1,56,2
3094,E02000001,1,56,2
3095,E02000001,1,56,2
3096,E02000001,1,56,2
3097,E02000001,1,56,2
3098,E02000001,1,56,2
3099,E02000001,1,56,2
3100,E02000001,1,56,2
3101,E02000001,1,56,2
3102,E02000001,1,56,2
3103,E02000001,1,56,2
3104,E02000001,1,56,2
3105,E02000001,1,56,2
3106,E02000001,1,56,2
3107,E02000001,1,56,2
3108,E02000001,1,56,2
3109,E02000001,1,56,2
3110,E02000001,1,56,2
3111,E02000001,1,56,2
3112,E02000001,1,56,2
3113,E02000001,1,56,2
3114,E02000001,1,56,2
3115,E02000001,1,56,2
3116,E02000001,1,56,2
3117,E02000001,1,56,2
3118,E02000001,1,56,3
3119,E02000001,1,56,3
3120,E02000001,1,56,5
3121,E02000001,1,56,5
3122,E02000001,1,56,5
3123,E02000001,1,56,5
3124,E02000001,1,56,5
3125,E02000001,1,56,5
3126,E02000001,1,56,5
3127,E02000001,1,56,5
3128,E02000001,1,56,5
3129,E02000001,1,56,5
3130,E02000001,1,56,5
3131,E02000001,1,56,8
3132,E02000001,1,56,9
3133,E02000001,1,56,12
3134,E02000001,1,56,15
3135,E02000001,1,56,15
3136,E02000001,1,56,15
3137,E02000001,1,56,16
3138,E02000001,1,56,22
3139,E02000001,1,57,2
3140,E02000001,1,57,2
3141,E02000001,1,57,2
3142,E02000001,1,57,2
3143,E02000001,1,57,2
3144,E02000001,1,57,2
3145,E02000001,1,57,2
3146,E02000001,1,57,2
3147,E02000001,1,57,2
3148,E02000001,1,57,2
3149,E02000001,1,57,2
3150,E02000001,1,57,2
3151,E02000001,1,57,2
3152,E02000001,1,57,2
3153,E02000001,1,57,2
3154,E02000001,1,57,2
3155,E02000001,1,57,2
3156,E02000001,1,57,2
3157,E02000001,1,57,2
3158,E02000001,1,57,2
3159,E02000001,1,57,2
3160,E02000001,1,57,2
3161,E02000001,1,57,2
3162,E02000001,1,57,2
3163,E02000001,1,57,2
3164,E02000001,1,57,2
3165,E02000001,1,57,2
3166,E02000001,1,57,2
3167,E02000001,1,57,2
3168,E02000001,1,57,2
3169,E02000001,1,57,2
3170,E02000001,1,57,2
3171,E02000001,1,57,3
3172,E02000001,1,57,5
3173,E02000001,1,57,5
3174,E02000001,1,57,5
3175,E02000001,1,57,5
3176,E02000001,1,57,5
3177,E02000001,1,57,5
3178,E02000001,1,57,5
3179,E02000001,1,57,5
3180,E02000001,1,57,5
3181,E02000001,1,57,9
3182,E02000001,1,57,12
3183,E02000001,1,57,12
3184,E02000001,1,57,14
3185,E02000001,1,57,14
3186,E02000001,1,57,14
3187,E02000001,1,57,15
3188,E02000001,1,57,16
3189,E02000001,1,57,22
3190,E02000001,1,57,23
3191,E02000001,1,58,2
3192,E02000001,1,58,2
3193,E02000001,1,58,2
3194,E02000001,1,58,2
3195,E02000001,1,58,2
3196,E02000001,1,58,2
3197,E02000001,1,58,2
3198,E02000001,1,58,2
3199,E02000001,1,58,2
3200,E02000001,1,58,2
3201,E02000001,1,58,2
3202,E02000001,1,58,2
3203,E02000001,1,58,2
3204,E02000001,1,58,2
3205,E02000001,1,58,2
3206,E02000001,1,58,2
3207,E02000001,1,58,2
3208,E02000001,1,58,2
3209,E02000001,1,58,2
3210,E02000001,1,58,2
3211,E02000001,1,58,2
3212,E02000001,1,58,2
3213,E02000001,1,58,2
3214,E02000001,1,58,2
3215,E02000001,1,58,2
3216,E02000001,1,58,2
3217,E02000001,1,58,2
3218,E02000001,1,58,2
3219,E02000001,1,58,2
3220,E02000001,1,58,2
3221,E02000001,1,58,2
3222,E02000001,1,58,3
3223,E02000001,1,58,5
3224,E02000001,1,58,5
3225,E02000001,1,58,5
3226,E02000001,1,58,5
3227,E02000001,1,58,5
3228,E02000001,1,58,5
3229,E02000001,1,58,5
3230,E02000001,1,58,5
3231,E02000001,1,58,5
3232,E02000001,1,58,7
3233,E02000001,1,58,12
3234,E02000001,1,58,14
3235,E02000001,1,58,15
3236,E02000001,1,58,15
3237,E02000001,1,58,16
3238,E02000001,1,58,18
3239,E02000001,1,58,22
3240,E02000001,1,59,2
3241,E02000001,1,59,2
3242,E02000001,1,59,2
3243,E02000001,1,59,2
3244,E02000001,1,59,2
3245,E02000001,1,59,2
3246,E02000001,1,59,2
3247,E02000001,1,59,2
3248,E02000001,1,59,2
3249,E02000001,1,59,2
3250,E02000001,1,59,2
3251,E02000001,1,59,2
3252,E02000001,1,59,2
3253,E02000001,1,59,2
3254,E02000001,1,59,2
3255,E02000001,1,59,2
3256,E02000001,1,59,2
3257,E02000001,1,59,2
3258,E02000001,1,59,2
3259,E02000001,1,59,2
3260,E02000001,1,59,2
3261,E02000001,1,59,2
3262,E02000001,1,59,2
3263,E02000001,1,59,2
3264,E02000001,1,59,2
3265,E02000001,1,59,2
3266,E02000001,1,59,2
3267,E02000001,1,59,2
3268,E02000001,1,59,2
3269,E02000001,1,59,2
3270,E02000001,1,59,2
3271,E02000001,1,59,2
3272,E02000001,1,59,2
3273,E02000001,1,59,2
3274,E02000001,1,59,2
3275,E02000001,1,59,2
3276,E02000001,1,59,3
3277,E02000001,1,59,5
3278,E02000001,1,59,5
3279,E02000001,1,59,5
3280,E02000001,1,59,5
3281,E02000001,1,59,5
3282,E02000001,1,59,5
3283,E02000001,1,59,5
3284,E02000001,1,59,5
3285,E02000001,1,59,8
3286,E02000001,1,59,10
3287,E02000001,1,59,12
3288,E02000001,1,59,12
3289,E02000001,1,59,14
3290,E02000001,1,59,15
3291,E02000001,1,59,18
3292,E02000001,1,59,18
3293,E02000001,1,59,19
3294,E02000001,1,59,20
3295,E02000001,1,59,22
3296,E02000001,1,60,2
3297,E02000001,1,60,2
3298,E02000001,1,60,2
3299,E02000001,1,60,2
3300,E02000001,1,60,2
3301,E02000001,1,60,2
3302,E02000001,1,60,2
3303,E02000001,1,60,2
3304,E02000001,1,60,2
3305,E02000001,1,60,2
3306,E02000001,1,60,2
3307,E02000001,1,60,2
3308,E02000001,1,60,2
3309,E02000001,1,60,2
3310,E02000001,1,60,2
3311,E02000001,1,60,2
3312,E02000001,1,60,2
3313,E02000001,1,60,2
3314,E02000001,1,60,2
3315,E02000001,1,60,2
3316,E02000001,1,60,2
3317,E02000001,1,60,2
3318,E02000001,1,60,2
3319,E02000001,1,60,2
3320,E02000001,1,60,2
3321,E02000001,1,60,2
3322,E02000001,1,60,2
3323,E02000001,1,60,2
3324,E02000001,1,60,2
3325,E02000001,1,60,2
3326,E02000001,1,60,2
3327,E02000001,1,60,2
3328,E02000001,1,60,3
3329,E02000001,1,60,3
3330,E02000001,1,60,5
3331,E02000001,1,60,5
3332,E02000001,1,60,5
3333,E02000001,1,60,5
3334,E02000001,1,60,5
3335,E02000001,1,60,5
3336,E02000001,1,60,5
3337,E02000001,1,60,5
3338,E02000001,1,60,5
3339,E02000001,1,60,5
3340,E02000001,1,60,5
3341,E02000001,1,60,7
3342,E02000001,1,60,10
3343,E02000001,1,60,10
3344,E02000001,1,60,12
3345,E02000001,1,60,15
3346,E02000001,1,60,15
3347,E02000001,1,60,16
3348,E02000001,1,60,16
3349,E02000001,1,60,18
3350,E02000001,1,61,2
3351,E02000001,1,61,2
3352,E02000001,1,61,2
3353,E02000001,1,61,2
3354,E02000001,1,61,2
3355,E02000001,1,61,2
3356,E02000001,1,61,2
3357,E02000001,1,61,2
3358,E02000001,1,61,2
3359,E02000001,1,61,2
3360,E02000001,1,61,2
3361,E02000001,1,61,2
3362,E02000001,1,61,2
3363,E02000001,1,61,2
3364,E02000001,1,61,2
3365,E02000001,1,61,2
3366,E02000001,1,61,2
3367,E02000001,1,61,2
3368,E02000001,1,61,2
3369,E02000001,1,61,2
3370,E02000001,1,61,2
3371,E02000001,1,61,2
3372,E02000001,1,61,2
3373,E02000001,1,61,2
3374,E02000001,1,61,2
3375,E02000001,1,61,2
3376,E02000001,1,61,2
3377,E02000001,1,61,2
3378,E02000001,1,61,2
3379,E02000001,1,61,2
3380,E02000001,1,61,2
3381,E02000001,1,61,2
3382,E02000001,1,61,2
3383,E02000001,1,61,3
3384,E02000001,1,61,5
3385,E02000001,1,61,5
3386,E02000001,1,61,5
3387,E02000001,1,61,5
3388,E02000001,1,61,5
3389,E02000001,1,61,5
3390,E02000001,1,61,5
3391,E02000001,1,61,5
3392,E02000001,1,61,5
3393,E02000001,1,61,5
3394,E02000001,1,61,9
3395,E02000001,1,61,12
3396,E02000001,1,61,12
3397,E02000001,1,61,14
3398,E02000001,1,61,14
3399,E02000001,1,61,14
3400,E02000001,1,61,16
3401,E02000001,1,61,18
3402,E02000001,1,61,19
3403,E02000001,1,62,2
3404,E02000001,1,62,2
3405,E02000001,1,62,2
3406,E02000001,1,62,2
3407,E02000001,1,62,2
3408,E02000001,1,62,2
3409,E02000001,1,62,2
3410,E02000001,1,62,2
3411,E02000001,1,62,2
3412,E02000001,1,62,2
3413,E02000001,1,62,2
3414,E02000001,1,62,2
3415,E02000001,1,62,2
3416,E02000001,1,62,2
3417,E02000001,1,62,2
3418,E02000001,1,62,2
3419,E02000001,1,62,2
3420,E02000001,1,62,2
3421,E02000001,1,62,2
3422,E02000001,1,62,2
3423,E02000001,1,62,2
3424,E02000001,1,62,2
3425,E02000001,1,62,2
3426,E02000001,1,62,2
3427,E02000001,1,62,2
3428,E02000001,1,62,2
3429,E02000001,1,62,2
3430,E02000001,1,62,3
3431,E02000001,1,62,5
3432,E02000001,1,62,5
3433,E02000001,1,62,5
3434,E02000001,1,62,5
3435,E02000001,1,62,5
3436,E02000001,1,62,5
3437,E02000001,1,62,5
3438,E02000001,1,62,5
3439,E02000001,1,62,5
3440,E02000001,1,62,12
3441,E02000001,1,62,15
3442,E02000001,1,62,18
3443,E02000001,1,62,23
3444,E02000001,1,62,23
3445,E02000001,1,63,2
3446,E02000001,1,63,2
3447,E02000001,1,63,2
3448,E02000001,1,63,2
3449,E02000001,1,63,2
3450,E02000001,1,63,2
3451,E02000001,1,63,2
3452,E02000001,1,63,2
3453,E02000001,1,63,2
3454,E02000001,1,63,2
3455,E02000001,1,63,2
3456,E02000001,1,63,2
3457,E02000001,1,63,2
3458,E02000001,1,63,2
3459,E02000001,1,63,2
3460,E02000001,1,63,2
3461,E02000001,1,63,2
3462,E02000001,1,63,2
3463,E02000001,1,63,2
3464,E02000001,1,63,2
3465,E02000001,1,63,2
3466,E02000001,1,63,2
3467,E02000001,1,63,2
3468,E02000001,1,63,2
3469,E02000001,1,63,2
3470,E02000001,1,63,2
3471,E02000001,1,63,2
3472,E02000001,1,63,2
3473,E02000001,1,63,2
3474,E02000001,1,63,2
3475,E02000001,1,63,2
3476,E02000001,1,63,5
3477,E02000001,1,63,5
3478,E02000001,1,63,5
3479,E02000001,1,63,5
3480,E02000001,1,63,5
3481,E02000001,1,63,5
3482,E02000001,1,63,5
3483,E02000001,1,63,10
3484,E02000001,1,63,12
3485,E02000001,1,63,12
3486,E02000001,1,63,14
3487,E02000001,1,63,15
3488,E02000001,1,63,20
3489,E02000001,1,63,23
3490,E02000001,1,64,2
3491,E02000001,1,64,2
3492,E02000001,1,64,2
3493,E02000001,1,64,2
3494,E02000001,1,64,2
3495,E02000001,1,64,2
3496,E02000001,1,64,2
3497,E02000001,1,64,2
3498,E02000001,1,64,2
3499,E02000001,1,64,2
3500,E02000001,1,64,2
3501,E02000001,1,64,2
3502,E02000001,1,64,2
3503,E02000001,1,64,2
3504,E02000001,1,64,2
3505,E02000001,1,64,2
3506,E02000001,1,64,2
3507,E02000001,1,64,2
3508,E02000001,1,64,2
3509,E02000001,1,64,2
3510,E02000001,1,64,2
3511,E02000001,1,64,2
3512,E02000001,1,64,2
3513,E02000001,1,64,2
3514,E02000001,1,64,2
3515,E02000001,1,64,2
3516,E02000001,1,64,2
3517,E02000001,1,64,2
3518,E02000001,1,64,2
3519,E02000001,1,64,2
3520,E02000001,1,64,2
3521,E02000001,1,64,3
3522,E02000001,1,64,3
3523,E02000001,1,64,5
3524,E02000001,1,64,5
3525,E02000001,1,64,5
3526,E02000001,1,64,5
3527,E02000001,1,64,5
3528,E02000001,1,64,5
3529,E02000001,1,64,5
3530,E02000001,1,64,5
3531,E02000001,1,64,5
3532,E02000001,1,64,8
3533,E02000001,1,64,10
3534,E02000001,1,64,12
3535,E02000001,1,64,14
3536,E02000001,1,64,15
3537,E02000001,1,64,15
3538,E02000001,1,64,15
3539,E02000001,1,64,18
3540,E02000001,1,64,19
3541,E02000001,1,64,19
3542,E02000001,1,65,2
3543,E02000001,1,65,2
3544,E02000001,1,65,2
3545,E02000001,1,65,2
3546,E02000001,1,65,2
3547,E02000001,1,65,2
3548,E02000001,1,65,2
3549,E02000001,1,65,2
3550,E02000001,1,65,2
3551,E02000001,1,65,2
3552,E02000001,1,65,2
3553,E02000001,1,65,2
3554,E02000001,1,65,2
3555,E02000001,1,65,2
3556,E02000001,1,65,2
3557,E02000001,1,65,2
3558,E02000001,1,65,2
3559,E02000001,1,65,2
3560,E02000001,1,65,2
3561,E02000001,1,65,2
3562,E02000001,1,65,2
3563,E02000001,1,65,2
3564,E02000001,1,65,2
3565,E02000001,1,65,2
3566,E02000001,1,65,2
3567,E02000001,1,65,2
3568,E02000001,1,65,2
3569,E02000001,1,65,2
3570,E02000001,1,65,2
3571,E02000001,1,65,2
3572,E02000001,1,65,2
3573,E02000001,1,65,3
3574,E02000001,1,65,5
3575,E02000001,1,65,5
3576,E02000001,1,65,5
3577,E02000001,1,65,5
3578,E02000001,1,65,5
3579,E02000001,1,65,5
3580,E02000001,1,65,5
3581,E02000001,1,65,5
3582,E02000001,1,65,5
3583,E02000001,1,65,5
3584,E02000001,1,65,5
3585,E02000001,1,65,5
3586,E02000001,1,65,9
3587,E02000001,1,65,12
3588,E02000001,1,65,13
3589,E02000001,1,65,14
3590,E02000001,1,65,14
3591,E02000001,1,65,16
3592,E02000001,1,65,20
3593,E02000001,1,65,22
3594,E02000001,1,66,2
3595,E02000001,1,66,2
3596,E02000001,1,66,2
3597,E02000001,1,66,2
3598,E02000001,1,66,2
3599,E02000001,1,66,2
3600,E02000001,1,66,2
3601,E02000001,1,66,2
3602,E02000001,1,66,2
3603,E02000001,1,66,2
3604,E02000001,1,66,2
3605,E02000001,1,66,2
3606,E02000001,1,66,2
3607,E02000001,1,66,2
3608,E02000001,1,66,2
3609,E02000001,1,66,2
3610,E02000001,1,66,2
3611,E02000001,1,66,2
3612,E02000001,1,66,2
3613,E02000001,1,66,2
3614,E02000001,1,66,2
3615,E02000001,1,66,2
3616,E02000001,1,66,2
3617,E02000001,1,66,2
3618,E02000001,1,66,2
3619,E02000001,1,66,2
3620,E02000001,1,66,2
3621,E02000001,1,66,2
3622,E02000001,1,66,5
3623,E02000001,1,66,5
3624,E02000001,1,66,5
3625,E02000001,1,66,5
3626,E02000001,1,66,5
3627,E02000001,1,66,5
3628,E02000001,1,66,5
3629,E02000001,1,66,7
3630,E02000001,1,66,12
3631,E02000001,1,66,12
3632,E02000001,1,66,14
3633,E02000001,1,66,15
3634,E02000001,1,66,16
3635,E02000001,1,66,18
3636,E02000001,1,66,20
3637,E02000001,1,66,22
3638,E02000001,1,67,2
3639,E02000001,1,67,2
3640,E02000001,1,67,2
3641,E02000001,1,67,2
3642,E02000001,1,67,2
3643,E02000001,1,67,2
3644,E02000001,1,67,2
3645,E02000001,1,67,2
3646,E02000001,1,67,2
3647,E02000001,1,67,2
3648,E02000001,1,67,2
3649,E02000001,1,67,2
3650,E02000001,1,67,2
3651,E02000001,1,67,2
3652,E02000001,1,67,2
3653,E02000001,1,67,2
3654,E02000001,1,67,2
3655,E02000001,1,67,2
3656,E02000001,1,67,2
3657,E02000001,1,67,2
3658,E02000001,1,67,2
3659,E02000001,1,67,2
3660,E02000001,1,67,2
3661,E02000001,1,67,2
3662,E02000001,1,67,2
3663,E02000001,1,67,2
3664,E02000001,1,67,2
3665,E02000001,1,67,3
3666,E02000001,1,67,3
3667,E02000001,1,67,5
3668,E02000001,1,67,5
3669,E02000001,1,67,5
3670,E02000001,1,67,5
3671,E02000001,1,67,5
3672,E02000001,1,67,5
3673,E02000001,1,67,8
3674,E02000001,1,67,9
3675,E02000001,1,67,14
3676,E02000001,1,67,15
3677,E02000001,1,67,15
3678,E02000001,1,67,16
3679,E02000001,1,67,16
3680,E02000001,1,68,2
3681,E02000001,1,68,2
3682,E02000001,1,68,2
3683,E02000001,1,68,2
3684,E02000001,1,68,2
3685,E02000001,1,68,2
3686,E02000001,1,68,2
3687,E02000001,1,68,2
3688,E02000001,1,68,2
3689,E02000001,1,68,2
3690,E02000001,1,68,2
3691,E02000001,1,68,2
3692,E02000001,1,68,2
3693,E02000001,1,68,2
3694,E02000001,1,68,2
3695,E02000001,1,68,2
3696,E02000001,1,68,2
3697,E02000001,1,68,2
3698,E02000001,1,68,3
3699,E02000001,1,68,5
3700,E02000001,1,68,5
3701,E02000001,1,68,5
3702,E02000001,1,68,5
3703,E02000001,1,68,5
3704,E02000001,1,68,5
3705,E02000001,1,68,7
3706,E02000001,1,68,12
3707,E02000001,1,68,14
3708,E02000001,1,68,15
3709,E02000001,1,68,19
3710,E02000001,1,68,22
3711,E02000001,1,68,22
3712,E02000001,1,69,2
3713,E02000001,1,69,2
3714,E02000001,1,69,2
3715,E02000001,1,69,2
3716,E02000001,1,69,2
3717,E02000001,1,69,2
3718,E02000001,1,69,2
3719,E02000001,1,69,2
3720,E02000001,1,69,2
3721,E02000001,1,69,2
3722,E02000001,1,69,2
3723,E02000001,1,69,2
3724,E02000001,1,69,2
3725,E02000001,1,69,2
3726,E02000001,1,69,2
3727,E02000001,1,69,2
3728,E02000001,1,69,2
3729,E02000001,1,69,2
3730,E02000001,1,69,2
3731,E02000001,1,69,2
3732,E02000001,1,69,2
3733,E02000001,1,69,2
3734,E02000001,1,69,2
3735,E02000001,1,69,2
3736,E02000001,1,69,2
3737,E02000001,1,69,2
3738,E02000001,1,69,2
3739,E02000001,1,69,3
3740,E02000001,1,69,3
3741,E02000001,1,69,5
3742,E02000001,1,69,5
3743,E02000001,1,69,5
3744,E02000001,1,69,5
3745,E02000001,1,69,5
3746,E02000001,1,69,5
3747,E02000001,1,69,5
3748,E02000001,1,69,5
3749,E02000001,1,69,5
3750,E02000001,1,69,5
3751,E02000001,1,69,9
3752,E02000001,1,69,12
3753,E02000001,1,69,12
3754,E02000001,1,69,14
3755,E02000001,1,69,16
3756,E02000001,1,69,20
3757,E02000001,1,70,2
3758,E02000001,1,70,2
3759,E02000001,1,70,2
3760,E02000001,1,70,2
3761,E02000001,1,70,2
3762,E02000001,1,70,2
3763,E02000001,1,70,2
3764,E02000001,1,70,2
3765,E02000001,1,70,2
3766,E02000001,1,70,2
3767,E02000001,1,70,2
3768,E02000001,1,70,2
3769,E02000001,1,70,2
3770,E02000001,1,70,2
3771,E02000001,1,70,2
3772,E02000001,1,70,2
3773,E02000001,1,70,2
3774,E02000001,1,70,5
3775,E02000001,1,70,5
3776,E02000001,1,70,5
3777,E02000001,1,70,5
3778,E02000001,1,70,5
3779,E02000001,1,70,12
3780,E02000001,1,70,12
3781,E02000001,1,70,15
3782,E02000001,1,70,15
3783,E02000001,1,70,15
3784,E02000001,1,70,22
3785,E02000001,1,71,2
3786,E02000001,1,71,2
3787,E02000001,1,71,2
3788,E02000001,1,71,2
3789,E02000001,1,71,2
3790,E02000001,1,71,2
3791,E02000001,1,71,2
3792,E02000001,1,71,2
3793,E02000001,1,71,2
3794,E02000001,1,71,2
3795,E02000001,1,71,2
3796,E02000001,1,71,2
3797,E02000001,1,71,3
3798,E02000001,1,71,3
3799,E02000001,1,71,5
3800,E02000001,1,71,5
3801,E02000001,1,71,5
3802,E02000001,1,71,5
3803,E02000001,1,71,10
3804,E02000001,1,71,14
3805,E02000001,1,71,16
3806,E02000001,1,71,16
3807,E02000001,1,71,16
3808,E02000001,1,72,2
3809,E02000001,1,72,2
3810,E02000001,1,72,2
3811,E02000001,1,72,2
3812,E02000001,1,72,2
3813,E02000001,1,72,2
3814,E02000001,1,72,2
3815,E02000001,1,72,2
3816,E02000001,1,72,2
3817,E02000001,1,72,2
3818,E02000001,1,72,2
3819,E02000001,1,72,2
3820,E02000001,1,72,2
3821,E02000001,1,72,2
3822,E02000001,1,72,2
3823,E02000001,1,72,2
3824,E02000001,1,72,2
3825,E02000001,1,72,3
3826,E02000001,1,72,5
3827,E02000001,1,72,5
3828,E02000001,1,72,5
3829,E02000001,1,72,5
3830,E02000001,1,72,10
3831,E02000001,1,72,12
3832,E02000001,1,72,14
3833,E02000001,1,72,18
3834,E02000001,1,72,23
3835,E02000001,1,73,2
3836,E02000001,1,73,2
3837,E02000001,1,73,2
3838,E02000001,1,73,2
3839,E02000001,1,73,2
3840,E02000001,1,73,2
3841,E02000001,1,73,2
3842,E02000001,1,73,2
3843,E02000001,1,73,2
3844,E02000001,1,73,2
3845,E02000001,1,73,2
3846,E02000001,1,73,2
3847,E02000001,1,73,2
3848,E02000001,1,73,2
3849,E02000001,1,73,2
3850,E02000001,1,73,2
3851,E02000001,1,73,2
3852,E02000001,1,73,2
3853,E02000001,1,73,2
3854,E02000001,1,73,2
3855,E02000001,1,73,2
3856,E02000001,1,73,2
3857,E02000001,1,73,2
3858,E02000001,1,73,2
3859,E02000001,1,73,2
3860,E02000001,1,73,2
3861,E02000001,1,73,2
3862,E02000001,1,73,3
3863,E02000001,1,73,5
3864,E02000001,1,73,5
3865,E02000001,1,73,5
3866,E02000001,1,73,5
3867,E02000001,1,73,5
3868,E02000001,1,73,5
3869,E02000001,1,73,12
3870,E02000001,1,73,14
3871,E02000001,1,73,16
3872,E02000001,1,73,20
3873,E02000001,1,73,22
3874,E02000001,1,74,2
3875,E02000001,1,74,2
3876,E02000001,1,74,2
3877,E02000001,1,74,2
3878,E02000001,1,74,2
3879,E02000001,1,74,2
3880,E02000001,1,74,2
3881,E02000001,1,74,2
3882,E02000001,1,74,2
3883,E02000001,1,74,2
3884,E02000001,1,74,2
3885,E02000001,1,74,2
3886,E02000001,1,74,2
3887,E02000001,1,74,2
3888,E02000001,1,74,2
3889,E02000001,1,74,2
3890,E02000001,1,74,2
3891,E02000001,1,74,3
3892,E02000001,1,74,5
3893,E02000001,1,74,5
3894,E02000001,1,74,5
3895,E02000001,1,74,5
3896,E02000001,1,74,5
3897,E02000001,1,74,5
3898,E02000001,1,74,5
3899,E02000001,1,74,9
3900,E02000001,1,74,10
3901,E02000001,1,74,12
3902,E02000001,1,74,15
3903,E02000001,1,74,23
3904,E02000001,1,75,2
3905,E02000001,1,75,2
3906,E02000001,1,75,2
3907,E02000001,1,75,2
3908,E02000001,1,75,2
3909,E02000001,1,75,2
3910,E02000001,1,75,2
3911,E02000001,1,75,2
3912,E02000001,1,75,2
3913,E02000001,1,75,2
3914,E02000001,1,75,2
3915,E02000001,1,75,2
3916,E02000001,1,75,2
3917,E02000001,1,75,2
3918,E02000001,1,75,2
3919,E02000001,1,75,2
3920,E02000001,1,75,3
3921,E02000001,1,75,3
3922,E02000001,1,75,5
3923,E02000001,1,75,5
3924,E02000001,1,75,5
3925,E02000001,1,75,5
3926,E02000001,1,75,5
3927,E02000001,1,75,12
3928,E02000001,1,75,15
3929,E02000001,1,75,18
3930,E02000001,1,76,2
3931,E02000001,1,76,2
3932,E02000001,1,76,2
3933,E02000001,1,76,2
3934,E02000001,1,76,2
3935,E02000001,1,76,2
3936,E02000001,1,76,2
3937,E02000001,1,76,2
3938,E02000001,1,76,2
3939,E02000001,1,76,2
3940,E02000001,1,76,2
3941,E02000001,1,76,2
3942,E02000001,1,76,2
3943,E02000001,1,76,3
3944,E02000001,1,76,5
3945,E02000001,1,76,5
3946,E02000001,1,76,5
3947,E02000001,1,76,10
3948,E02000001,1,76,14
3949,E02000001,1,76,18
3950,E02000001,1,76,23
3951,E02000001,1,77,2
3952,E02000001,1,77,2
3953,E02000001,1,77,2
3954,E02000001,1,77,2
3955,E02000001,1,77,2
3956,E02000001,1,77,2
3957,E02000001,1,77,2
3958,E02000001,1,77,2
3959,E02000001,1,77,2
3960,E02000001,1,77,2
3961,E02000001,1,77,5
3962,E02000001,1,77,5
3963,E02000001,1,77,5
3964,E02000001,1,77,9
3965,E02000001,1,77,12
3966,E02000001,1,77,16
3967,E02000001,1,78,2
3968,E02000001,1,78,2
3969,E02000001,1,78,2
3970,E02000001,1,78,2
3971,E02000001,1,78,2
3972,E02000001,1,78,2
3973,E02000001,1,78,5
3974,E02000001,1,78,5
3975,E02000001,1,78,14
3976,E02000001,1,78,15
3977,E02000001,1,79,2
3978,E02000001,1,79,2
3979,E02000001,1,79,2
3980,E02000001,1,79,2
3981,E02000001,1,79,2
3982,E02000001,1,79,2
3983,E02000001,1,79,2
3984,E02000001,1,79,2
3985,E02000001,1,79,5
3986,E02000001,1,79,5
3987,E02000001,1,79,5
3988,E02000001,1,79,10
3989,E02000001,1,79,15
3990,E02000001,1,79,23
3991,E02000001,1,80,2
3992,E02000001,1,80,2
3993,E02000001,1,80,2
3994,E02000001,1,80,2
3995,E02000001,1,80,2
3996,E02000001,1,80,2
3997,E02000001,1,80,2
3998,E02000001,1,80,2
3999,E02000001,1,80,2
4000,E02000001,1,80,3
4001,E02000001,1,80,5
4002,E02000001,1,80,5
4003,E02000001,1,80,5
4004,E02000001,1,80,5
4005,E02000001,1,80,12
4006,E02000001,1,80,16
4007,E02000001,1,81,2
4008,E02000001,1,81,2
4009,E02000001,1,81,2
4010,E02000001,1,81,2
4011,E02000001,1,81,2
4012,E02000001,1,81,2
4013,E02000001,1,81,2
4014,E02000001,1,81,2
4015,E02000001,1,81,2
4016,E02000001,1,81,2
4017,E02000001,1,81,2
4018,E02000001,1,81,5
4019,E02000001,1,81,5
4020,E02000001,1,81,5
4021,E02000001,1,81,10
4022,E02000001,1,81,12
4023,E02000001,1,81,14
4024,E02000001,1,81,15
4025,E02000001,1,81,19
4026,E02000001,1,82,2
4027,E02000001,1,82,2
4028,E02000001,1,82,2
4029,E02000001,1,82,2
4030,E02000001,1,82,2
4031,E02000001,1,82,5
4032,E02000001,1,82,5
4033,E02000001,1,82,10
4034,E02000001,1,82,13
4035,E02000001,1,82,22
4036,E02000001,1,83,2
4037,E02000001,1,83,2
4038,E02000001,1,83,2
4039,E02000001,1,83,2
4040,E02000001,1,83,2
4041,E02000001,1,83,2
4042,E02000001,1,83,2
4043,E02000001,1,83,2
4044,E02000001,1,83,2
4045,E02000001,1,83,2
4046,E02000001,1,83,3
4047,E02000001,1,83,5
4048,E02000001,1,83,5
4049,E02000001,1,83,8
4050,E02000001,1,83,18
4051,E02000001,1,84,2
